Country,State,District,Latitude,Longitude,Climate_Zone,Season,Aqua_Type,Species,Suitability_Score
Bangladesh,Odisha,North Robert,17.0993,71.2071,Tropical,Monsoon,Fish,Grouper,63
Bangladesh,Java,East Edwardmouth,-5.4924,67.3708,Subtropical,Winter,Crab,Dungeness Crab,98
Bangladesh,Sylhet,West Destiny,0.5853,82.4832,Subtropical,Summer,Fish,Seabass,63
India,Gujarat,West Ashley,11.901,93.1992,Subtropical,Monsoon,Prawn,Whiteleg Shrimp,80
Bangladesh,Bali,Hoganberg,-0.8541,95.4405,Subtropical,Monsoon,Fish,Carp,60
Indonesia,West Bengal,Kathleenport,0.9569,83.8587,Subtropical,Winter,Prawn,Whiteleg Shrimp,71
India,Rayong,South Williamburgh,8.2633,61.9326,Tropical,Monsoon,Fish,Barramundi,78
Thailand,Khulna,North Stephanie,3.2584,76.2964,Tropical,Summer,Crab,Blue Swimmer Crab,99
Thailand,Bac Lieu,North Tinaville,7.2575,72.5902,Subtropical,Winter,Crab,Snow Crab,70
India,Bali,Fisherborough,27.5043,68.0455,Subtropical,Monsoon,Crab,Dungeness Crab,46
Thailand,Trat,West Meaganstad,4.893,86.4647,Tropical,Monsoon,Fish,Pangasius,47
India,Odisha,Mcfarlandburgh,27.3499,93.6291,Subtropical,Summer,Prawn,Banana Prawn,87
Thailand,Ca Mau,Valenciaburgh,-1.1602,75.1437,Subtropical,Summer,Prawn,Tiger Prawn,97
Indonesia,Surat Thani,Butlerfort,7.5773,60.338,Subtropical,Monsoon,Prawn,Whiteleg Shrimp,52
Vietnam,West Bengal,West Kyle,6.1599,68.3104,Subtropical,Summer,Prawn,King Prawn,62
India,Can Tho,Sanfordhaven,4.167,67.0945,Subtropical,Summer,Crab,Blue Swimmer Crab,72
India,Soc Trang,Shellyton,8.2638,68.7961,Subtropical,Summer,Fish,Carp,82
India,Sulawesi,Rogersfort,-3.8206,67.8295,Tropical,Winter,Prawn,Tiger Prawn,92
Vietnam,Bihar,Lozanofort,3.5398,64.6386,Subtropical,Monsoon,Prawn,Vannamei,63
Vietnam,Rajshahi,Amberton,6.5707,96.8043,Tropical,Winter,Crab,Snow Crab,74
Thailand,Bali,Johnstonville,28.6922,86.9256,Subtropical,Monsoon,Fish,Trout,68
Thailand,Mekong Delta,Port Nicole,25.0324,92.0244,Subtropical,Winter,Fish,Milkfish,51
Thailand,Rayong,South Andrew,10.1122,73.5839,Subtropical,Summer,Prawn,King Prawn,91
Indonesia,Sylhet,Lamfort,1.146,85.8874,Tropical,Summer,Prawn,Banana Prawn,68
Thailand,Kerala,Heathermouth,0.8269,95.2765,Subtropical,Winter,Prawn,Banana Prawn,94
Thailand,Chittagong,Mariafort,19.1056,82.17,Subtropical,Winter,Fish,Grouper,55
Vietnam,Gujarat,Lake Patrick,-9.9717,70.7087,Tropical,Winter,Fish,Barramundi,91
India,Sylhet,Jonesberg,8.0555,65.6678,Subtropical,Winter,Prawn,Whiteleg Shrimp,72
Indonesia,Java,South Mark,-9.6157,85.0646,Tropical,Monsoon,Fish,Pangasius,48
Vietnam,Sumatra,Port Victoria,29.3695,95.9028,Subtropical,Winter,Crab,King Crab,79
Thailand,Kerala,West Zacharyville,0.4152,87.429,Tropical,Monsoon,Prawn,Freshwater Prawn,55
Bangladesh,Andhra Pradesh,New Jacobland,26.6287,67.7547,Tropical,Monsoon,Crab,Blue Swimmer Crab,54
India,Bac Lieu,Christopherbury,29.9362,89.5885,Tropical,Winter,Fish,Milkfish,80
Vietnam,Kerala,Lake Danielleshire,-6.5186,81.5695,Subtropical,Summer,Fish,Seabass,50
Indonesia,Bac Lieu,Christophermouth,28.8673,82.9637,Subtropical,Summer,Prawn,Freshwater Prawn,43
India,Java,Tannerfort,15.0793,99.2716,Tropical,Monsoon,Prawn,Freshwater Prawn,80
India,West Bengal,South Josephmouth,-5.4467,88.0107,Subtropical,Winter,Fish,Milkfish,48
Indonesia,Sylhet,West Savannah,19.4862,90.7523,Tropical,Winter,Fish,Rohu,94
India,Rayong,Davidmouth,3.1,78.5192,Tropical,Summer,Prawn,Freshwater Prawn,60
India,West Bengal,East Kathryn,16.9863,71.187,Subtropical,Summer,Fish,Carp,86
Vietnam,Rayong,Margaretburgh,2.1201,88.8551,Subtropical,Winter,Prawn,Black Tiger Shrimp,96
Vietnam,West Bengal,Lake Samanthaburgh,29.6105,90.1142,Subtropical,Summer,Fish,Pangasius,55
Vietnam,Soc Trang,Millerhaven,29.468,70.837,Tropical,Monsoon,Fish,Milkfish,52
Indonesia,Rayong,New Thomas,-4.2414,85.438,Subtropical,Monsoon,Fish,Carp,84
India,Khulna,Toddton,2.2889,62.1071,Subtropical,Monsoon,Crab,Snow Crab,60
India,Kalimantan,Bautistafort,25.1755,74.7559,Tropical,Monsoon,Crab,King Crab,54
Vietnam,Kalimantan,North Rayshire,24.6258,88.222,Tropical,Winter,Fish,Trout,79
India,Odisha,West Tyler,16.2469,72.9216,Tropical,Monsoon,Fish,Barramundi,80
Indonesia,West Bengal,Brandyborough,9.3499,64.2187,Tropical,Summer,Crab,Snow Crab,48
Thailand,Sumatra,Patriciaton,9.5801,63.0457,Subtropical,Monsoon,Crab,Mud Crab,84
India,West Bengal,Lake Michael,15.5422,99.9643,Tropical,Monsoon,Fish,Carp,82
Indonesia,Sulawesi,Michealchester,9.6316,99.9517,Subtropical,Monsoon,Prawn,King Prawn,68
Indonesia,Can Tho,West Christopher,10.7596,63.3345,Tropical,Summer,Prawn,Freshwater Prawn,99
Thailand,Khulna,Swansonchester,-2.8567,95.6177,Subtropical,Summer,Fish,Tuna,94
Indonesia,Ca Mau,Port Anthonytown,29.8217,80.3722,Tropical,Summer,Fish,Pangasius,90
India,Trat,South Josemouth,12.6281,77.4079,Tropical,Winter,Fish,Cod,70
Indonesia,Rajshahi,East Cynthia,28.6391,62.3373,Subtropical,Monsoon,Prawn,Whiteleg Shrimp,52
Indonesia,Rajshahi,East Thomas,15.4726,62.859,Tropical,Summer,Fish,Carp,51
Vietnam,Sumatra,Michellefort,12.4783,65.4165,Subtropical,Summer,Fish,Seabass,41
Bangladesh,Sulawesi,East Sandra,-9.2348,70.3075,Tropical,Summer,Fish,Milkfish,62
Indonesia,Nakorn Si Thammarat,West Jennifer,12.0625,72.9176,Tropical,Monsoon,Prawn,Tiger Prawn,94
Vietnam,Surat Thani,Andersonfurt,23.531,65.49,Tropical,Summer,Crab,Soft Shell Crab,100
Bangladesh,Trat,South Williammouth,27.1864,84.6412,Tropical,Summer,Fish,Salmon,59
India,Ca Mau,South Karichester,5.9391,68.1384,Tropical,Summer,Prawn,Banana Prawn,93
Indonesia,Bali,Lake Jeremymouth,1.9117,63.0647,Subtropical,Winter,Crab,Snow Crab,66
Vietnam,Tamil Nadu,Guerreroland,-4.3992,82.2971,Tropical,Winter,Prawn,Vannamei,58
Vietnam,Surat Thani,South Jameschester,4.5016,77.2286,Subtropical,Winter,Fish,Catfish,94
Thailand,Barisal,Beltranfurt,9.6726,79.4887,Subtropical,Summer,Fish,Snapper,51
Thailand,Bac Lieu,Lake Timothy,19.2159,95.6293,Subtropical,Winter,Crab,Snow Crab,86
Bangladesh,Nakorn Si Thammarat,North Darrylville,-6.9695,74.0532,Tropical,Summer,Fish,Barramundi,66
India,Can Tho,Pachecotown,17.6795,77.6213,Subtropical,Summer,Fish,Catfish,90
Indonesia,Bali,East Sharonborough,-1.3521,69.9011,Subtropical,Monsoon,Prawn,Vannamei,84
Vietnam,Rajshahi,New Timothy,24.1689,68.909,Tropical,Summer,Fish,Tuna,87
Thailand,Bali,Travisborough,22.8651,62.682,Subtropical,Summer,Fish,Catfish,48
Vietnam,Sulawesi,Trujillofort,17.2683,91.5173,Subtropical,Winter,Fish,Salmon,82
Vietnam,Kerala,North Scott,-8.8459,73.0077,Subtropical,Monsoon,Fish,Carp,66
Indonesia,Can Tho,Lake Andreabury,22.4623,70.6158,Tropical,Summer,Prawn,Banana Prawn,43
India,Soc Trang,East Susanton,1.6975,61.1908,Tropical,Winter,Fish,Carp,53
India,Trat,Kendraberg,12.2491,65.3108,Subtropical,Winter,Prawn,Tiger Prawn,64
Vietnam,Rajshahi,South Corey,4.3799,94.832,Tropical,Winter,Fish,Salmon,87
Vietnam,Surat Thani,West Nathanchester,15.084,68.4361,Tropical,Monsoon,Crab,Dungeness Crab,84
Thailand,Soc Trang,East Wendy,25.2443,62.8138,Subtropical,Monsoon,Fish,Tilapia,51
Indonesia,Trat,South Elizabethfurt,-6.3978,98.5742,Subtropical,Monsoon,Fish,Trout,82
Thailand,Rayong,Jacksonton,20.0905,63.0427,Subtropical,Summer,Fish,Tilapia,60
Indonesia,Andhra Pradesh,Brooksmouth,21.2265,62.4902,Subtropical,Summer,Fish,Grouper,68
Vietnam,Sumatra,Rileyberg,28.7017,97.7161,Subtropical,Monsoon,Fish,Rohu,67
Bangladesh,Khulna,Simmonsburgh,15.9606,82.2608,Tropical,Summer,Prawn,King Prawn,59
Vietnam,Mekong Delta,North Janetview,29.5402,94.8892,Subtropical,Winter,Fish,Tilapia,79
Bangladesh,Sylhet,North Anthonyside,-3.7995,64.252,Tropical,Summer,Prawn,Freshwater Prawn,69
Indonesia,Odisha,Hodgeborough,5.2784,70.0243,Subtropical,Monsoon,Crab,Blue Swimmer Crab,47
Vietnam,Ca Mau,Warrenfort,6.4018,69.5107,Tropical,Winter,Fish,Rohu,55
Bangladesh,Sulawesi,New Alexanderfort,11.0284,74.7034,Tropical,Winter,Crab,Dungeness Crab,88
India,Soc Trang,South Spencer,-6.3516,91.2788,Subtropical,Summer,Fish,Grouper,76
Thailand,Bihar,Port David,19.3372,81.3548,Subtropical,Monsoon,Fish,Grouper,40
Thailand,Surat Thani,Colonchester,24.8268,95.2957,Tropical,Winter,Crab,Snow Crab,65
India,Sulawesi,Port Keithstad,1.7565,75.4179,Tropical,Winter,Crab,King Crab,57
India,Kerala,Brookeshire,-6.6913,96.8486,Tropical,Winter,Crab,Dungeness Crab,64
India,Rajshahi,East Jessica,29.4817,90.557,Tropical,Winter,Prawn,Whiteleg Shrimp,91
Bangladesh,Bali,Port Marymouth,19.0221,74.3696,Subtropical,Winter,Fish,Carp,69
Vietnam,Bac Lieu,Brianville,27.143,71.1302,Tropical,Winter,Prawn,Whiteleg Shrimp,81
Bangladesh,Kerala,Lake Christopherborough,16.6272,67.6534,Subtropical,Winter,Prawn,Freshwater Prawn,83
Thailand,Kalimantan,Lake Lisahaven,-3.9846,96.1658,Subtropical,Monsoon,Fish,Snapper,41
Vietnam,Sulawesi,South Anthonymouth,5.6878,92.0077,Subtropical,Monsoon,Crab,Snow Crab,62
Bangladesh,West Bengal,Port Wanda,-2.5355,92.9287,Tropical,Summer,Fish,Barramundi,47
Indonesia,West Bengal,West Shane,-0.8928,86.6087,Subtropical,Winter,Crab,King Crab,67
Vietnam,Trat,Port Rodneyview,-3.8079,73.7818,Tropical,Monsoon,Crab,Soft Shell Crab,50
Indonesia,Sylhet,Reneeland,26.5133,96.4317,Tropical,Monsoon,Fish,Tilapia,69
India,Sulawesi,Morenoburgh,-6.789,76.7578,Tropical,Winter,Prawn,Freshwater Prawn,79
Bangladesh,Surat Thani,Lake Taylorburgh,19.8645,82.3799,Subtropical,Summer,Crab,Blue Swimmer Crab,72
India,Sulawesi,Rosalesborough,24.5203,75.0954,Subtropical,Winter,Prawn,King Prawn,49
India,Bihar,Brooksberg,13.723,89.3992,Subtropical,Winter,Fish,Trout,87
Indonesia,Barisal,New Jennifertown,27.885,89.2257,Tropical,Summer,Crab,Soft Shell Crab,80
Thailand,Andhra Pradesh,North Pattyton,10.0148,77.5272,Subtropical,Summer,Prawn,Black Tiger Shrimp,79
Indonesia,Kerala,Scottborough,29.1735,95.6774,Tropical,Summer,Fish,Seabass,73
Vietnam,Chittagong,Port Brandymouth,10.1464,98.5309,Subtropical,Winter,Prawn,Tiger Prawn,98
Indonesia,West Bengal,Martinezborough,7.4258,74.7872,Subtropical,Monsoon,Prawn,Whiteleg Shrimp,94
Indonesia,Chonburi,North Josephbury,25.52,60.6598,Subtropical,Monsoon,Crab,Mud Crab,63
India,Bihar,Port Ginamouth,12.1251,96.8454,Subtropical,Monsoon,Prawn,Banana Prawn,89
India,Kerala,Port Amanda,25.1938,70.0956,Tropical,Winter,Crab,Snow Crab,66
Vietnam,West Bengal,Port Rebeccaville,8.1122,98.7108,Tropical,Summer,Prawn,Tiger Prawn,63
Thailand,Odisha,Englishberg,24.2104,75.2689,Tropical,Monsoon,Prawn,Whiteleg Shrimp,68
Thailand,Barisal,East Jonathan,-1.6931,74.4854,Subtropical,Monsoon,Fish,Tuna,74
India,Sylhet,Kylemouth,10.9186,77.4892,Tropical,Summer,Prawn,Black Tiger Shrimp,99
Bangladesh,Sumatra,Millsmouth,14.1908,60.4331,Subtropical,Winter,Fish,Barramundi,71
Indonesia,Bihar,Vickifurt,-9.0895,98.4174,Tropical,Monsoon,Crab,Dungeness Crab,84
Indonesia,Sulawesi,Stewartside,14.9897,62.5356,Tropical,Summer,Fish,Tuna,47
India,Andhra Pradesh,Hodgeton,-3.5161,78.9594,Subtropical,Monsoon,Crab,King Crab,86
Bangladesh,Gujarat,North Zacharyport,10.7529,71.7831,Subtropical,Monsoon,Prawn,Banana Prawn,96
Indonesia,Bihar,Maryville,4.2893,94.4496,Subtropical,Winter,Fish,Cod,59
India,Sulawesi,Christinechester,12.7598,85.1237,Tropical,Winter,Fish,Rohu,43
Thailand,Rayong,Fuentestown,29.5193,79.7224,Subtropical,Summer,Crab,Soft Shell Crab,66
Indonesia,Sulawesi,Alexanderville,3.8051,74.8405,Subtropical,Summer,Fish,Carp,53
Bangladesh,Gujarat,Matthewstad,-9.2996,90.5078,Tropical,Monsoon,Fish,Grouper,66
Indonesia,Barisal,Brucechester,22.6159,95.82,Subtropical,Monsoon,Crab,Soft Shell Crab,77
Bangladesh,Andhra Pradesh,West Amberton,19.0166,61.5309,Tropical,Summer,Fish,Snapper,96
India,Rayong,Josephland,18.5534,94.7188,Tropical,Winter,Prawn,Vannamei,68
Bangladesh,Gujarat,Davisland,8.2316,68.3327,Subtropical,Winter,Fish,Salmon,98
Vietnam,Nakorn Si Thammarat,Campbelltown,17.1325,77.0631,Subtropical,Monsoon,Fish,Snapper,99
India,Odisha,North Crystalmouth,18.9321,88.2735,Subtropical,Summer,Crab,Soft Shell Crab,80
India,Surat Thani,North Jessica,-2.9321,72.7919,Tropical,Summer,Fish,Pangasius,76
Thailand,Can Tho,Nicoleborough,-1.2235,76.8041,Subtropical,Winter,Fish,Cod,62
India,Rayong,North Jamesstad,-6.0488,87.5939,Tropical,Summer,Fish,Tuna,94
Thailand,Chittagong,Lynnshire,20.1847,61.7631,Subtropical,Winter,Prawn,Black Tiger Shrimp,64
Thailand,Java,East Christopherview,11.5219,82.6784,Tropical,Winter,Fish,Pangasius,51
Indonesia,Bac Lieu,South Danielberg,25.8692,92.9964,Subtropical,Monsoon,Fish,Trout,79
Vietnam,Gujarat,East Kennethview,20.9894,73.7893,Tropical,Summer,Crab,Snow Crab,87
Thailand,Soc Trang,Webbport,17.4696,78.6403,Subtropical,Winter,Crab,Soft Shell Crab,98
Vietnam,Chittagong,Lake James,-1.1467,89.642,Tropical,Monsoon,Fish,Tilapia,47
Bangladesh,Gujarat,Port Robertbury,0.3584,89.5966,Tropical,Winter,Fish,Rohu,96
Indonesia,Sulawesi,West Brandy,10.6767,83.91,Subtropical,Winter,Crab,Dungeness Crab,55
Indonesia,West Bengal,Donnachester,6.0488,99.7973,Tropical,Winter,Fish,Snapper,56
Thailand,Andhra Pradesh,Lake Lacey,7.2079,87.6689,Tropical,Winter,Prawn,Vannamei,53
Thailand,Bali,Owensmouth,8.9969,85.1134,Subtropical,Monsoon,Fish,Trout,77
Thailand,Chonburi,South Shannonberg,-7.8663,61.6242,Subtropical,Winter,Prawn,King Prawn,79
Vietnam,Ca Mau,Port Andrewport,18.677,94.9137,Subtropical,Winter,Fish,Cod,48
Vietnam,Chittagong,Port Chrisview,20.2031,72.4467,Tropical,Winter,Crab,Mud Crab,84
Indonesia,Java,Morrisville,-1.6298,90.2001,Subtropical,Summer,Fish,Tuna,99
Bangladesh,Odisha,Grantfort,16.0369,64.6232,Subtropical,Summer,Crab,Soft Shell Crab,42
India,Sumatra,Catherinehaven,-7.414,99.0952,Tropical,Winter,Prawn,Banana Prawn,67
Thailand,Bali,New Michaelfort,-1.5929,80.7994,Subtropical,Summer,Fish,Salmon,50
Vietnam,Rayong,Reyesbury,22.2033,86.3444,Tropical,Summer,Fish,Rohu,92
Vietnam,Java,South Madison,-5.1194,98.9318,Tropical,Winter,Crab,Soft Shell Crab,67
Thailand,Rajshahi,Jacksontown,-4.4184,99.1097,Subtropical,Monsoon,Prawn,Black Tiger Shrimp,71
India,Tamil Nadu,Morenoshire,3.1137,86.572,Tropical,Monsoon,Fish,Tuna,64
Vietnam,Khulna,Chambersfort,29.7411,79.7018,Tropical,Summer,Crab,Mud Crab,100
India,Sumatra,Zamoraberg,26.5098,97.1412,Subtropical,Summer,Fish,Seabass,83
Vietnam,Bihar,Lake Katherineton,18.89,72.4164,Tropical,Monsoon,Crab,Soft Shell Crab,92
Indonesia,Kerala,Kathrynfort,-5.9621,80.8463,Subtropical,Monsoon,Fish,Cod,86
Indonesia,Sumatra,Lake Susanside,12.7422,76.7863,Tropical,Winter,Fish,Carp,48
Bangladesh,Chonburi,Watsonberg,19.4026,96.3316,Tropical,Winter,Fish,Rohu,75
India,Bihar,Davidtown,1.3925,92.7737,Subtropical,Winter,Fish,Catfish,51
Indonesia,Bali,Carriefort,16.7881,71.4936,Tropical,Monsoon,Fish,Milkfish,76
Indonesia,Sumatra,Warnermouth,3.1084,66.1652,Subtropical,Winter,Fish,Tuna,67
Vietnam,Odisha,Thomasfurt,-9.5992,85.619,Tropical,Monsoon,Crab,Snow Crab,43
Bangladesh,Sumatra,South Amy,9.6085,68.934,Tropical,Monsoon,Fish,Cod,58
Vietnam,Tamil Nadu,Johnland,-2.2625,84.7649,Subtropical,Winter,Fish,Salmon,71
Indonesia,Andhra Pradesh,Port Janice,19.1315,76.5059,Tropical,Winter,Prawn,King Prawn,71
Bangladesh,Chonburi,Davisville,0.4153,78.5392,Subtropical,Summer,Crab,Dungeness Crab,62
Indonesia,Bihar,Spencerborough,3.9733,95.3744,Subtropical,Winter,Fish,Catfish,80
Indonesia,Chittagong,Tylermouth,15.8341,63.4095,Tropical,Winter,Prawn,Black Tiger Shrimp,61
Vietnam,Bac Lieu,North Ashley,15.1976,89.3502,Tropical,Winter,Prawn,Banana Prawn,79
India,Ca Mau,Port Angela,26.2001,94.4185,Subtropical,Summer,Fish,Pangasius,87
Vietnam,Khulna,Frederickfurt,17.701,94.8899,Subtropical,Monsoon,Crab,Mud Crab,93
Vietnam,Odisha,Lake Jonathanfort,20.9404,66.79,Tropical,Monsoon,Fish,Pangasius,42
Vietnam,Andhra Pradesh,Hardingside,16.2855,86.6994,Subtropical,Summer,Prawn,Freshwater Prawn,40
Bangladesh,Barisal,Chaneyland,6.7746,67.3673,Subtropical,Winter,Prawn,Whiteleg Shrimp,99
Vietnam,Bac Lieu,South Travismouth,26.2054,91.9865,Subtropical,Summer,Fish,Grouper,98
Thailand,Kalimantan,South Lukebury,8.9112,62.0517,Subtropical,Summer,Fish,Seabass,47
Vietnam,Bali,Andersonland,0.3539,66.4641,Tropical,Winter,Fish,Pangasius,70
Thailand,Rajshahi,West Stephanie,-9.9889,81.985,Subtropical,Summer,Fish,Rohu,64
Thailand,Andhra Pradesh,Franklinhaven,-7.6887,80.6177,Subtropical,Monsoon,Fish,Rohu,42
Vietnam,Trat,Port Alexandra,3.778,88.0205,Subtropical,Summer,Fish,Tilapia,46
Indonesia,Barisal,New Christine,-2.5927,88.6801,Tropical,Summer,Fish,Milkfish,58
India,Kalimantan,Johnbury,4.3876,90.3891,Tropical,Summer,Fish,Cod,56
Indonesia,Khulna,South Amy,23.7577,84.7024,Subtropical,Winter,Prawn,Black Tiger Shrimp,100
Indonesia,Mekong Delta,Garystad,6.4569,88.1677,Subtropical,Monsoon,Fish,Snapper,66
India,Kalimantan,Amyville,-3.5637,67.8582,Subtropical,Summer,Fish,Cod,63
Vietnam,Bali,East Robert,25.7028,65.3702,Tropical,Summer,Prawn,King Prawn,67
India,Barisal,South Jennifer,27.209,78.2316,Subtropical,Monsoon,Crab,King Crab,47
Thailand,Rajshahi,Lake Emmafurt,3.6419,78.3847,Tropical,Summer,Fish,Catfish,93
Thailand,Trat,North Fernando,18.7349,98.5734,Tropical,Summer,Prawn,King Prawn,46
India,West Bengal,Mejiaview,15.7941,70.1406,Subtropical,Monsoon,Fish,Salmon,48
India,Bali,North Alexis,19.7892,70.1934,Subtropical,Winter,Fish,Snapper,72
Indonesia,Andhra Pradesh,New Joshua,19.3331,64.2575,Tropical,Summer,Fish,Cod,63
Bangladesh,Soc Trang,West Josebury,24.7702,67.2644,Tropical,Monsoon,Fish,Barramundi,88
India,Barisal,Morrisburgh,28.3438,67.474,Tropical,Monsoon,Prawn,Black Tiger Shrimp,88
Vietnam,Andhra Pradesh,Jenniferville,22.6077,77.3307,Subtropical,Winter,Crab,Dungeness Crab,83
Bangladesh,Ca Mau,Allenborough,26.5354,88.4179,Subtropical,Winter,Crab,Mud Crab,48
Vietnam,Mekong Delta,West Marcusside,-8.9825,76.8496,Tropical,Winter,Fish,Snapper,50
Bangladesh,Barisal,New Gregory,10.3952,83.8993,Tropical,Monsoon,Prawn,Freshwater Prawn,58
India,Can Tho,Andersonview,29.0362,70.2703,Subtropical,Winter,Fish,Seabass,63
Bangladesh,Andhra Pradesh,New Edward,13.6513,75.111,Subtropical,Summer,Fish,Carp,93
India,Khulna,Carrview,25.0115,88.2519,Subtropical,Summer,Prawn,King Prawn,64
Indonesia,Odisha,North Charles,3.0772,89.6641,Tropical,Summer,Fish,Tilapia,89
Thailand,Chonburi,Mackburgh,18.7847,85.947,Tropical,Summer,Prawn,Vannamei,95
Indonesia,Java,North Alexander,10.4737,86.9506,Tropical,Winter,Crab,Soft Shell Crab,97
Thailand,Java,Oscarshire,-2.5943,98.9764,Tropical,Summer,Crab,Blue Swimmer Crab,48
Indonesia,Nakorn Si Thammarat,Patriciaport,9.591,67.1921,Subtropical,Summer,Fish,Carp,48
Vietnam,Tamil Nadu,Port Nicholas,13.6929,84.5819,Tropical,Monsoon,Crab,Dungeness Crab,81
India,Rayong,North Devin,21.5785,94.1056,Subtropical,Winter,Fish,Milkfish,72
India,Chonburi,Davisshire,-0.4595,92.8582,Tropical,Summer,Fish,Salmon,46
Thailand,Bali,New Brandonland,28.7326,77.6415,Tropical,Winter,Prawn,Whiteleg Shrimp,100
India,Bali,Washingtonchester,13.7271,87.1174,Subtropical,Monsoon,Crab,Blue Swimmer Crab,65
Bangladesh,Odisha,New Amanda,-9.2693,69.81,Subtropical,Monsoon,Prawn,Vannamei,59
Vietnam,Trat,South Charlesfurt,29.888,95.6782,Tropical,Monsoon,Fish,Barramundi,46
Thailand,Trat,Lake Richard,-3.7579,65.2119,Tropical,Summer,Crab,Soft Shell Crab,63
Thailand,Mekong Delta,Garyburgh,18.7942,90.0666,Subtropical,Winter,Fish,Trout,68
Bangladesh,Gujarat,South Michelle,20.6084,77.6465,Tropical,Summer,Crab,Snow Crab,90
Bangladesh,Nakorn Si Thammarat,North Patrick,26.1236,70.1635,Tropical,Monsoon,Prawn,Tiger Prawn,73
Vietnam,Sylhet,South Robert,29.7421,96.3421,Subtropical,Summer,Crab,Blue Swimmer Crab,40
Indonesia,Trat,Jenniferland,-2.9879,91.2873,Subtropical,Winter,Crab,Dungeness Crab,53
Bangladesh,Chonburi,Port Bryan,16.7341,79.646,Subtropical,Monsoon,Fish,Pangasius,43
Indonesia,Bali,Roberttown,-6.4122,72.6226,Tropical,Summer,Crab,Dungeness Crab,78
India,Bihar,New Elizabeth,9.0942,68.3715,Subtropical,Monsoon,Crab,King Crab,89
Vietnam,West Bengal,South Donnatown,16.5123,83.1469,Subtropical,Summer,Fish,Barramundi,51
India,West Bengal,New Derekhaven,-8.8065,87.8102,Subtropical,Summer,Crab,Dungeness Crab,61
Vietnam,Tamil Nadu,Laurenshire,-9.9687,72.8721,Subtropical,Winter,Fish,Tilapia,91
Indonesia,Chonburi,Juliaberg,2.0792,95.996,Subtropical,Monsoon,Prawn,Freshwater Prawn,81
Thailand,Soc Trang,East Kelly,-4.0825,82.591,Subtropical,Summer,Crab,Blue Swimmer Crab,70
Thailand,Barisal,Port Michaelshire,23.751,61.1663,Subtropical,Summer,Prawn,Black Tiger Shrimp,49
India,Java,Jasminechester,-8.5922,96.5826,Subtropical,Winter,Fish,Tilapia,96
India,Tamil Nadu,New Francisco,14.5067,89.1887,Tropical,Monsoon,Prawn,Freshwater Prawn,48
Bangladesh,Trat,West Emily,22.139,61.8773,Tropical,Summer,Prawn,King Prawn,67
Vietnam,Rayong,Jessicafurt,13.5697,96.109,Subtropical,Monsoon,Prawn,Freshwater Prawn,66
Indonesia,Mekong Delta,New Donaldshire,3.7959,75.1908,Subtropical,Winter,Prawn,Tiger Prawn,60
Indonesia,Kalimantan,New Dana,10.0466,83.2176,Subtropical,Winter,Fish,Grouper,61
Indonesia,Surat Thani,Lamfurt,7.6973,84.5871,Subtropical,Summer,Prawn,Banana Prawn,82
India,Sulawesi,Forbesmouth,24.2432,72.1681,Subtropical,Summer,Prawn,Black Tiger Shrimp,84
Thailand,Soc Trang,East Kevinberg,26.4718,87.1018,Subtropical,Monsoon,Crab,Snow Crab,99
Bangladesh,Kalimantan,Ryanshire,29.8133,90.4665,Subtropical,Monsoon,Prawn,Whiteleg Shrimp,94
Vietnam,Soc Trang,Griffinberg,14.5982,80.2374,Tropical,Monsoon,Fish,Tilapia,52
Indonesia,Bali,West Alexander,3.6227,64.8414,Tropical,Winter,Prawn,Freshwater Prawn,100
Thailand,Sulawesi,East Hollyport,-3.2216,95.6806,Subtropical,Winter,Crab,Mud Crab,86
Vietnam,Sulawesi,Lake Elijahton,-0.9756,81.2163,Subtropical,Winter,Prawn,Vannamei,64
Thailand,Khulna,West Joyland,11.6357,84.6757,Tropical,Winter,Prawn,Vannamei,69
Thailand,Rayong,Yatesville,8.0002,94.2578,Subtropical,Winter,Fish,Milkfish,93
Thailand,Khulna,Ashleystad,25.8286,94.9167,Tropical,Winter,Prawn,Banana Prawn,98
Vietnam,Trat,Lake Mariaville,-9.8377,97.001,Tropical,Summer,Crab,Dungeness Crab,49
Thailand,Rajshahi,Robertbury,-1.7669,92.0621,Tropical,Summer,Prawn,Vannamei,65
Indonesia,Chonburi,Walshton,-0.1536,62.5436,Tropical,Summer,Crab,Mud Crab,81
Indonesia,Kerala,West Keith,19.5293,72.4464,Subtropical,Summer,Crab,Mud Crab,72
Thailand,Bali,Cainshire,21.2013,87.6446,Tropical,Summer,Crab,Mud Crab,91
Indonesia,Sumatra,Millerland,5.1156,73.2005,Subtropical,Winter,Prawn,Black Tiger Shrimp,47
Thailand,Kerala,Rossland,-2.3779,93.7732,Tropical,Summer,Fish,Snapper,100
Vietnam,Khulna,South Michael,-5.5886,65.8512,Tropical,Winter,Fish,Rohu,43
Indonesia,Can Tho,Jodyview,3.1148,91.0037,Tropical,Monsoon,Prawn,Whiteleg Shrimp,60
India,Andhra Pradesh,Teresaville,1.171,93.5858,Tropical,Summer,Fish,Cod,79
Indonesia,Tamil Nadu,Smithport,-2.8311,78.0095,Subtropical,Monsoon,Fish,Snapper,59
Bangladesh,Soc Trang,North Tammy,0.1913,75.1012,Subtropical,Winter,Crab,Soft Shell Crab,94
India,Rayong,Port Susan,21.6256,75.1593,Subtropical,Summer,Fish,Tilapia,67
